txn_id,investor_id,city,investor_segment,fund_id,fund_name,category,txn_date,txn_type,amount_pkr
TXN000181,INV0023,Peshawar,Retail,F001,Al Meezan Mutual Fund,Equity,2023-03-21,Buy,84839.28
TXN002148,INV0266,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2023-03-21,Sell,147521.51
TXN001465,INV0186,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2023-03-21,Sell,39290.36
TXN003458,INV0407,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2023-03-21,Sell,110669.13
TXN004076,INV0485,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2023-03-22,Sell,912399.15
TXN003443,INV0405,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2023-03-22,Sell,825298.59
TXN004054,INV0482,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2023-03-22,Buy,5127562.05
TXN002160,INV0267,Islamabad,HNI,F005,KSE Meezan Index Fund,Index,2023-03-23,Dividend Reinvest,984364.94
TXN003297,INV0390,Lahore,Institutional,F004,Meezan Balanced Fund,Balanced,2023-03-23,Buy,10296121.84
TXN001157,INV0146,Faisalabad,Retail,F004,Meezan Balanced Fund,Balanced,2023-03-23,Buy,46879.35
TXN000118,INV0015,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-03-24,Buy,112044.28
TXN000560,INV0071,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2023-03-25,Buy,997397.09
TXN004178,INV0496,Karachi,Institutional,F005,KSE Meezan Index Fund,Index,2023-03-25,Dividend Reinvest,9129436.79
TXN000814,INV0103,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2023-03-25,Sell,124673.84
TXN000152,INV0019,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-03-25,Sell,144771.6
TXN000640,INV0081,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2023-03-25,Sell,65735.78
TXN002294,INV0280,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-03-25,Sell,100084.93
TXN001302,INV0164,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2023-03-26,Sell,36920.51
TXN001917,INV0237,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2023-03-26,Buy,32938.82
TXN000102,INV0013,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2023-03-26,Buy,30548.32
TXN002349,INV0286,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2023-03-27,Buy,64117.01
TXN002301,INV0280,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2023-03-27,Sell,63849.86
TXN000184,INV0023,Peshawar,Retail,F001,Al Meezan Mutual Fund,Equity,2023-03-27,Sell,31701.13
TXN001437,INV0183,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2023-03-28,Sell,1048563.57
TXN002142,INV0265,Quetta,Institutional,F002,Meezan Islamic Income Fund,Income,2023-03-28,Sell,6319649.2
TXN000011,INV0002,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-03-28,Buy,33694.39
TXN000670,INV0084,Islamabad,Retail,F001,Al Meezan Mutual Fund,Equity,2023-03-28,Buy,133997.42
TXN000487,INV0060,Lahore,HNI,F005,KSE Meezan Index Fund,Index,2023-03-28,Buy,314193.96
TXN001421,INV0180,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2023-03-28,Sell,124941.92
TXN000712,INV0089,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2023-03-29,Buy,131552.82
TXN001131,INV0144,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2023-03-29,Buy,89970.23
TXN002595,INV0313,Peshawar,Retail,F006,Meezan Gold Fund,Commodity,2023-03-30,Buy,52327.85
TXN001913,INV0237,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-03-31,Buy,94288.07
TXN001099,INV0140,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-03-31,Buy,46731.23
TXN000261,INV0031,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2023-04-01,Buy,414264.76
TXN001697,INV0210,Lahore,HNI,F005,KSE Meezan Index Fund,Index,2023-04-02,Buy,429646.89
TXN002789,INV0335,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2023-04-03,Buy,105638.62
TXN001493,INV0189,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2023-04-03,Buy,111312.16
TXN002800,INV0336,Lahore,HNI,F005,KSE Meezan Index Fund,Index,2023-04-04,Buy,1021843.78
TXN000453,INV0054,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2023-04-04,Buy,107341.61
TXN003434,INV0404,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2023-04-04,Buy,96932.11
TXN002117,INV0263,Islamabad,HNI,F003,Meezan Cash Fund,Money Market,2023-04-05,Buy,1401481.53
TXN001575,INV0198,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2023-04-06,Buy,37495.98
TXN003242,INV0383,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2023-04-06,Buy,138123.61
TXN001328,INV0169,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2023-04-08,Dividend Reinvest,908498.86
TXN003218,INV0380,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-04-09,Buy,98029.35
TXN003565,INV0418,Islamabad,HNI,F003,Meezan Cash Fund,Money Market,2023-04-09,Dividend Reinvest,808271.28
TXN002652,INV0319,Islamabad,HNI,F001,Al Meezan Mutual Fund,Equity,2023-04-10,Sell,984473.61
TXN001757,INV0218,Peshawar,Retail,F006,Meezan Gold Fund,Commodity,2023-04-10,Buy,136417.86
TXN003778,INV0440,Lahore,Institutional,F006,Meezan Gold Fund,Commodity,2023-04-10,Sell,5359156.55
TXN003029,INV0361,Faisalabad,Retail,F004,Meezan Balanced Fund,Balanced,2023-04-11,Sell,70909.35
TXN001524,INV0192,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2023-04-11,Buy,121643.88
TXN000062,INV0009,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2023-04-11,Buy,1399233.91
TXN001251,INV0158,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-04-12,Buy,123642.97
TXN001133,INV0145,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-04-13,Buy,131872.12
TXN002028,INV0250,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2023-04-13,Sell,60163.91
TXN001056,INV0137,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-04-14,Buy,131031.4
TXN001862,INV0232,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2023-04-14,Buy,149750.57
TXN002250,INV0274,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2023-04-15,Dividend Reinvest,35043.54
TXN003051,INV0363,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2023-04-15,Buy,36763.56
TXN000825,INV0105,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2023-04-15,Buy,627206.44
TXN003065,INV0364,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2023-04-16,Sell,7078207.11
TXN002085,INV0258,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2023-04-16,Sell,43075.05
TXN000611,INV0078,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2023-04-17,Buy,127586.34
TXN000203,INV0025,Faisalabad,HNI,F005,KSE Meezan Index Fund,Index,2023-04-17,Dividend Reinvest,1499465.52
TXN002077,INV0257,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-04-18,Buy,37836.21
TXN000446,INV0054,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-04-18,Buy,145783.08
TXN000250,INV0030,Lahore,Institutional,F003,Meezan Cash Fund,Money Market,2023-04-18,Buy,14525363.41
TXN002992,INV0356,Lahore,Institutional,F006,Meezan Gold Fund,Commodity,2023-04-19,Sell,4928551.0
TXN000043,INV0006,Peshawar,Retail,F001,Al Meezan Mutual Fund,Equity,2023-04-19,Buy,98555.01
TXN000291,INV0035,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2023-04-20,Buy,46780.78
TXN000732,INV0090,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2023-04-22,Sell,689419.55
TXN003133,INV0371,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-04-23,Buy,89362.04
TXN003972,INV0473,Islamabad,Institutional,F005,KSE Meezan Index Fund,Index,2023-04-24,Sell,10152806.32
TXN002304,INV0281,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2023-04-24,Buy,74414.05
TXN001108,INV0141,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2023-04-24,Buy,1291706.25
TXN002897,INV0347,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2023-04-25,Buy,10112976.82
TXN003376,INV0399,Peshawar,Retail,F004,Meezan Balanced Fund,Balanced,2023-04-26,Buy,129291.13
TXN001508,INV0191,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2023-04-26,Sell,1073944.55
TXN000817,INV0103,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2023-04-26,Buy,112570.1
TXN001606,INV0202,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-04-26,Buy,82845.36
TXN002923,INV0349,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-04-26,Sell,38471.47
TXN000780,INV0098,Peshawar,Institutional,F001,Al Meezan Mutual Fund,Equity,2023-04-27,Buy,7937285.98
TXN000816,INV0103,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2023-04-28,Buy,117263.14
TXN000162,INV0020,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-04-28,Buy,131464.15
TXN003096,INV0367,Karachi,Institutional,F004,Meezan Balanced Fund,Balanced,2023-04-30,Buy,7937105.96
TXN001736,INV0215,Islamabad,Institutional,F005,KSE Meezan Index Fund,Index,2023-04-30,Buy,12368659.15
TXN000739,INV0091,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2023-05-01,Buy,136090.57
TXN001531,INV0192,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2023-05-01,Sell,129432.39
TXN000353,INV0042,Lahore,Institutional,F005,KSE Meezan Index Fund,Index,2023-05-01,Buy,8283895.74
TXN000637,INV0081,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-05-02,Buy,65083.14
TXN001424,INV0181,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2023-05-03,Buy,12279299.21
TXN002232,INV0273,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-05-03,Buy,94106.52
TXN001569,INV0197,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2023-05-03,Sell,525715.66
TXN002603,INV0314,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2023-05-03,Buy,79484.52
TXN001294,INV0162,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-05-05,Buy,41885.71
TXN001253,INV0158,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-05-06,Buy,121349.63
TXN000678,INV0085,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2023-05-06,Buy,72963.75
TXN001356,INV0172,Islamabad,HNI,F002,Meezan Islamic Income Fund,Income,2023-05-06,Buy,1109222.36
TXN000177,INV0022,Quetta,Retail,F005,KSE Meezan Index Fund,Index,2023-05-07,Buy,37565.76
TXN002418,INV0293,Quetta,Retail,F004,Meezan Balanced Fund,Balanced,2023-05-07,Sell,79291.06
TXN000699,INV0086,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-05-07,Buy,65456.7
TXN000810,INV0102,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2023-05-07,Buy,136970.6
TXN000398,INV0047,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2023-05-07,Buy,1039943.68
TXN000374,INV0045,Lahore,Institutional,F002,Meezan Islamic Income Fund,Income,2023-05-08,Buy,4528090.15
TXN001675,INV0208,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2023-05-09,Buy,509729.74
TXN002964,INV0353,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2023-05-09,Buy,85119.88
TXN003729,INV0433,Islamabad,Retail,F001,Al Meezan Mutual Fund,Equity,2023-05-09,Buy,127589.28
TXN003381,INV0400,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2023-05-10,Buy,107552.68
TXN001694,INV0210,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2023-05-11,Sell,929640.42
TXN003739,INV0434,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-05-11,Buy,104087.18
TXN000222,INV0027,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2023-05-12,Buy,134915.78
TXN001835,INV0228,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-05-13,Buy,128011.11
TXN002497,INV0300,Karachi,Institutional,F003,Meezan Cash Fund,Money Market,2023-05-13,Buy,7815556.86
TXN000155,INV0019,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-05-14,Sell,124528.4
TXN002969,INV0354,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2023-05-15,Buy,543575.05
TXN003098,INV0367,Karachi,Institutional,F003,Meezan Cash Fund,Money Market,2023-05-15,Buy,10981948.02
TXN003613,INV0422,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2023-05-16,Buy,105074.37
TXN002307,INV0281,Faisalabad,Retail,F002,Meezan Islamic Income Fund,Income,2023-05-16,Buy,118382.49
TXN003705,INV0430,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2023-05-17,Sell,1401023.69
TXN002848,INV0341,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2023-05-18,Sell,555305.43
TXN004155,INV0494,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2023-05-18,Sell,94782.8
TXN003653,INV0425,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2023-05-19,Dividend Reinvest,143393.04
TXN004025,INV0479,Islamabad,Institutional,F005,KSE Meezan Index Fund,Index,2023-05-19,Buy,3751532.73
TXN003871,INV0457,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-05-19,Sell,33422.76
TXN000363,INV0044,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2023-05-19,Sell,66670.25
TXN002480,INV0298,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2023-05-20,Buy,72998.82
TXN003389,INV0400,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2023-05-20,Dividend Reinvest,133135.63
TXN003193,INV0378,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2023-05-20,Buy,55235.46
TXN001879,INV0233,Peshawar,Institutional,F006,Meezan Gold Fund,Commodity,2023-05-20,Buy,10819003.7
TXN001027,INV0132,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2023-05-20,Buy,1156143.15
TXN001737,INV0216,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2023-05-20,Dividend Reinvest,148440.4
TXN001603,INV0202,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-05-21,Buy,124320.67
TXN000008,INV0002,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-05-21,Buy,30431.31
TXN001936,INV0238,Islamabad,HNI,F005,KSE Meezan Index Fund,Index,2023-05-22,Sell,1133006.15
TXN002574,INV0312,Faisalabad,Institutional,F003,Meezan Cash Fund,Money Market,2023-05-22,Buy,11278635.48
TXN003034,INV0362,Islamabad,Institutional,F005,KSE Meezan Index Fund,Index,2023-05-23,Buy,12591244.78
TXN001742,INV0216,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2023-05-23,Sell,44092.08
TXN002496,INV0300,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2023-05-23,Buy,7857855.05
TXN003660,INV0426,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2023-05-24,Buy,1166774.9
TXN000428,INV0050,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2023-05-24,Buy,81240.32
TXN000454,INV0054,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-05-24,Buy,140491.22
TXN001345,INV0171,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-05-24,Buy,92779.22
TXN002533,INV0305,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2023-05-24,Sell,127069.85
TXN002462,INV0297,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2023-05-24,Dividend Reinvest,65570.23
TXN000355,INV0043,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2023-05-24,Buy,43857.63
TXN000950,INV0121,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2023-05-25,Sell,77353.22
TXN001197,INV0152,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-05-25,Buy,96986.81
TXN002047,INV0253,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2023-05-26,Buy,49510.85
TXN000480,INV0059,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2023-05-26,Dividend Reinvest,424726.23
TXN001156,INV0146,Faisalabad,Retail,F002,Meezan Islamic Income Fund,Income,2023-05-26,Dividend Reinvest,81844.88
TXN002641,INV0318,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-05-27,Sell,39650.89
TXN001058,INV0137,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-05-27,Buy,120659.28
TXN003397,INV0402,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2023-05-27,Buy,140655.39
TXN004209,INV0500,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-05-27,Sell,43485.29
TXN002280,INV0279,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2023-05-27,Buy,1174005.79
TXN003172,INV0376,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2023-05-28,Dividend Reinvest,40436.75
TXN002666,INV0321,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-05-29,Dividend Reinvest,125928.31
TXN001388,INV0176,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2023-05-30,Dividend Reinvest,54734.79
TXN000901,INV0115,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2023-05-30,Sell,631824.62
TXN002866,INV0343,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2023-05-31,Sell,670272.87
TXN000906,INV0116,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2023-06-01,Buy,110551.64
TXN003488,INV0410,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2023-06-02,Buy,87201.83
TXN003257,INV0385,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-03,Sell,65710.16
TXN003292,INV0389,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2023-06-03,Sell,488609.32
TXN002977,INV0354,Lahore,HNI,F005,KSE Meezan Index Fund,Index,2023-06-04,Buy,1006201.51
TXN001581,INV0199,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2023-06-04,Sell,995339.96
TXN001522,INV0192,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2023-06-04,Dividend Reinvest,132294.46
TXN000475,INV0059,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2023-06-05,Buy,1468853.52
TXN000970,INV0124,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-06-06,Buy,110558.02
TXN002464,INV0297,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2023-06-06,Buy,148157.66
TXN001203,INV0152,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-06-08,Buy,131112.6
TXN001576,INV0198,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2023-06-08,Buy,44719.21
TXN000125,INV0015,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2023-06-08,Sell,136502.54
TXN003373,INV0399,Peshawar,Retail,F006,Meezan Gold Fund,Commodity,2023-06-09,Buy,33351.85
TXN001716,INV0213,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2023-06-09,Buy,962794.2
TXN001852,INV0230,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2023-06-09,Sell,140839.61
TXN000316,INV0038,Islamabad,HNI,F005,KSE Meezan Index Fund,Index,2023-06-10,Sell,945924.69
TXN003426,INV0404,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-06-10,Buy,35276.45
TXN003337,INV0395,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2023-06-10,Sell,37049.79
TXN001542,INV0193,Islamabad,HNI,F002,Meezan Islamic Income Fund,Income,2023-06-11,Sell,1390761.53
TXN003454,INV0407,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2023-06-11,Buy,76713.93
TXN000676,INV0084,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2023-06-12,Buy,109013.76
TXN001406,INV0178,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-12,Buy,89963.23
TXN000932,INV0118,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2023-06-12,Buy,786762.15
TXN000555,INV0070,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2023-06-13,Sell,1354695.78
TXN000422,INV0050,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2023-06-13,Dividend Reinvest,59319.42
TXN000400,INV0047,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2023-06-13,Buy,963329.65
TXN000294,INV0036,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-13,Buy,122903.37
TXN002764,INV0333,Peshawar,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-13,Dividend Reinvest,123329.01
TXN001034,INV0132,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2023-06-14,Sell,626443.52
TXN001472,INV0187,Faisalabad,HNI,F004,Meezan Balanced Fund,Balanced,2023-06-14,Buy,494583.28
TXN002091,INV0258,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2023-06-15,Buy,66077.38
TXN000697,INV0086,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-15,Buy,50827.46
TXN002387,INV0290,Faisalabad,HNI,F001,Al Meezan Mutual Fund,Equity,2023-06-16,Buy,1289246.77
TXN002620,INV0316,Quetta,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-16,Sell,128568.74
TXN003414,INV0403,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2023-06-16,Buy,125644.46
TXN001320,INV0167,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2023-06-16,Sell,1253495.03
TXN002782,INV0334,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-06-17,Buy,43280.8
TXN001068,INV0138,Peshawar,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-17,Sell,49290.78
TXN001355,INV0172,Islamabad,HNI,F005,KSE Meezan Index Fund,Index,2023-06-17,Buy,958803.87
TXN003268,INV0386,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2023-06-18,Buy,1320504.3
TXN002420,INV0293,Quetta,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-18,Buy,88904.98
TXN001837,INV0229,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-19,Buy,56039.74
TXN001233,INV0156,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2023-06-19,Buy,1125590.75
TXN003641,INV0424,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-06-20,Buy,40230.92
TXN001649,INV0206,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-20,Dividend Reinvest,113976.52
TXN002817,INV0339,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2023-06-20,Dividend Reinvest,131677.7
TXN002000,INV0248,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2023-06-21,Buy,11970189.55
TXN002068,INV0255,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2023-06-22,Buy,36958.84
TXN003618,INV0422,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2023-06-23,Sell,78761.85
TXN002790,INV0335,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-06-23,Buy,138513.54
TXN001024,INV0132,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2023-06-24,Sell,1325555.92
TXN001461,INV0185,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-25,Buy,44877.54
TXN000088,INV0012,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2023-06-25,Sell,140720.48
TXN000147,INV0019,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2023-06-26,Buy,40777.62
TXN002719,INV0327,Faisalabad,HNI,F006,Meezan Gold Fund,Commodity,2023-06-28,Buy,631655.24
TXN000140,INV0017,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2023-06-28,Buy,138366.11
TXN000769,INV0097,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-06-29,Buy,71034.2
TXN000872,INV0113,Lahore,Institutional,F006,Meezan Gold Fund,Commodity,2023-06-30,Buy,12271070.76
TXN000945,INV0120,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2023-06-30,Buy,1493350.29
TXN001743,INV0216,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2023-06-30,Buy,34564.66
TXN002745,INV0330,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2023-07-01,Buy,45325.85
TXN002074,INV0257,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2023-07-01,Buy,72990.0
TXN003652,INV0425,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-07-01,Buy,91154.45
TXN001505,INV0190,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2023-07-02,Buy,85595.02
TXN003169,INV0376,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2023-07-02,Buy,78941.35
TXN003577,INV0419,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2023-07-02,Buy,74201.97
TXN004084,INV0485,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2023-07-03,Buy,556105.08
TXN000214,INV0026,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2023-07-04,Buy,31451.47
TXN000720,INV0089,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2023-07-05,Buy,112430.17
TXN003701,INV0430,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2023-07-06,Buy,1362758.14
TXN002064,INV0254,Lahore,Institutional,F001,Al Meezan Mutual Fund,Equity,2023-07-06,Sell,2848409.4
